customer_unique_id,total_orders,last_purchase,avg_days_between_orders,avg_delivery_delay,is_multi,churn
0d7241c7fb49c1be6e75c9fe99e0822c,2,2018-04-30 13:40:10,103.97424768518519,-7.192835648148148,1,0
0d997d092f93b5c58d0f9b4bd0643d16,2,2017-12-01 20:48:11,5.99550925925926,-11.062824074074074,1,1
0dd933d1e0253343083013791bf5d5e9,2,2017-11-24 12:08:59,164.03972222222222,-28.916747685185186,0,1
0ddba04798f1c085d0ca93af0e91f6c1,2,2018-02-14 16:38:59,1.1574074074074073e-05,-7.3690625,0,1
0df55f5accedda71bda8f4c7f590951f,2,2018-02-14 20:48:53,72.97048611111111,-6.433553240740741,1,1
0e06af8004ffd01a3461e768f9f659aa,2,2017-11-19 16:20:52,75.9258912037037,-12.014849537037037,1,1
0e37a80826485260170d428b06df0ab6,2,2017-09-12 14:29:16,0.21309027777777778,-8.089027777777778,0,1
0e3c753956e35026b965d9ac3590c5af,2,2017-08-08 12:49:02,1.1574074074074073e-05,-15.095671296296297,0,1
0e4cb268bd62da7db135af6349b4fc2a,3,2017-11-24 20:39:01,0.1540277777777778,-7.810896990740741,1,1
0e730550dfc5d7f1cea73484bb2e0249,2,2018-03-06 08:37:03,12.330486111111112,2.942222222222222,0,0
0e78a1b66adee5bb3a6f014714f79cf4,2,2018-04-05 15:34:33,0.006898148148148148,-4.357858796296297,1,0
0e850ed5adc4abe0346435eda5b1a626,2,2018-04-12 17:36:07,0.0,-1.0953125,0,0
0ea353565cdde00e1d8352a08290a352,2,2017-08-25 17:53:24,185.0508912037037,-13.120717592592593,1,1
0ecc403ec5d6ce000fd84f00cd5efb0a,2,2017-11-30 16:09:58,0.0,-9.172685185185186,0,1
0ecf7f65b5ff3b9e61b637e59f495e0a,2,2016-10-10 15:50:01,2.3148148148148147e-05,-48.30849537037037,0,1
0f0b49d45120fcb28bda56e94bc85673,2,2018-02-07 20:18:59,2.3148148148148147e-05,-10.398113425925926,1,1
0f0e48a91c9c285404572b095bcb373c,2,2017-07-20 12:11:33,112.13177083333333,-11.175914351851851,0,1
0f10d99ee99ca3d0489f2f2169b41ec3,2,2018-03-01 18:32:58,2.3148148148148147e-05,-13.179409722222223,0,0
0f187f58097c5431d5244e1fe1383884,2,2018-01-07 21:13:42,120.05790509259259,-15.15957175925926,1,1
